Time,Type,Gesture,Foot,Direction,Checkpoint,TrackerName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z
1675281258987, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281258988, I, TrackerR,,,,, -0.41929, 1.90492, 3.80502, 283.29321, 201.01114, 249.6396
1675281258988, I, TrackerH,,,,, -0.41929, 1.90492, 3.80502, 283.29321, 201.01114, 249.6396
1675281258988, I, FootR,,,,, -0.41929, 1.90492, 3.80502, 283.29321, 201.01114, 249.6396
1675281258988, I, Head,,,,, -0.41929, 1.90492, 3.80502, 283.29321, 201.01114, 249.6396
1675281258997, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281258997, I, TrackerR,,,,, -0.41646, 1.90615, 3.80868, 283.17352, 196.90776, 250.5244
1675281258998, I, TrackerH,,,,, -0.41646, 1.90615, 3.80868, 283.17352, 196.90776, 250.52441
1675281258998, I, FootR,,,,, -0.41646, 1.90615, 3.80868, 283.17352, 196.90776, 250.5244
1675281258998, I, Head,,,,, -0.41646, 1.90615, 3.80868, 283.17352, 196.90776, 250.52441
1675281259008, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259008, I, TrackerR,,,,, -0.41382, 1.90714, 3.81207, 283.01892, 193.96251, 250.3332
1675281259008, I, TrackerH,,,,, -0.41382, 1.90714, 3.81207, 283.01892, 193.96251, 250.33316
1675281259008, I, FootR,,,,, -0.41382, 1.90714, 3.81207, 283.01892, 193.96251, 250.3332
1675281259008, I, Head,,,,, -0.41382, 1.90714, 3.81207, 283.01892, 193.96251, 250.33316
1675281259022, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259022, I, TrackerR,,,,, -0.41125, 1.908, 3.81583, 282.77158, 192.50455, 248.5917
1675281259022, I, TrackerH,,,,, -0.41125, 1.908, 3.81583, 282.77158, 192.50455, 248.59169
1675281259023, I, FootR,,,,, -0.41125, 1.908, 3.81583, 282.77158, 192.50455, 248.5917
1675281259023, I, Head,,,,, -0.41125, 1.908, 3.81583, 282.77158, 192.50455, 248.59169
1675281259031, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259032, I, TrackerR,,,,, -0.4084, 1.90881, 3.81932, 282.49005, 190.94072, 246.9988
1675281259032, I, TrackerH,,,,, -0.4084, 1.90881, 3.81932, 282.49005, 190.94072, 246.99876
1675281259032, I, FootR,,,,, -0.4084, 1.90881, 3.81932, 282.49005, 190.94072, 246.9988
1675281259032, I, Head,,,,, -0.4084, 1.90881, 3.81932, 282.49005, 190.94072, 246.99876
1675281259041, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259042, I, TrackerR,,,,, -0.40537, 1.9095, 3.82224, 282.2489, 188.76389, 246.0761
1675281259042, I, TrackerH,,,,, -0.40537, 1.9095, 3.82224, 282.2489, 188.76389, 246.07611
1675281259042, I, FootR,,,,, -0.40537, 1.9095, 3.82224, 282.2489, 188.76389, 246.0761
1675281259042, I, Head,,,,, -0.40537, 1.9095, 3.82224, 282.2489, 188.76389, 246.07611
1675281259052, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259052, I, TrackerR,,,,, -0.40208, 1.90989, 3.82568, 281.87192, 186.34499, 245.4133
1675281259052, I, TrackerH,,,,, -0.40208, 1.90989, 3.82568, 281.87192, 186.34499, 245.41327
1675281259053, I, FootR,,,,, -0.40208, 1.90989, 3.82568, 281.87192, 186.34499, 245.4133
1675281259053, I, Head,,,,, -0.40208, 1.90989, 3.82568, 281.87192, 186.34499, 245.41327
1675281259063, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259064, I, TrackerR,,,,, -0.39843, 1.91032, 3.8291, 281.41779, 183.76192, 245.1182
1675281259064, I, TrackerH,,,,, -0.39843, 1.91032, 3.8291, 281.41779, 183.76192, 245.11824
1675281259064, I, FootR,,,,, -0.39843, 1.91032, 3.8291, 281.41779, 183.76192, 245.1182
1675281259064, I, Head,,,,, -0.39843, 1.91032, 3.8291, 281.41779, 183.76192, 245.11824
1675281259074, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259075, I, TrackerR,,,,, -0.39504, 1.9109, 3.83272, 280.90305, 181.0168, 245.0836
1675281259075, I, TrackerH,,,,, -0.39504, 1.9109, 3.83272, 280.90305, 181.0168, 245.08363
1675281259075, I, FootR,,,,, -0.39504, 1.9109, 3.83272, 280.90305, 181.0168, 245.0836
1675281259075, I, Head,,,,, -0.39504, 1.9109, 3.83272, 280.90305, 181.0168, 245.08363
1675281259085, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259085, I, TrackerR,,,,, -0.39187, 1.91103, 3.83599, 280.43069, 178.32806, 244.9637
1675281259085, I, TrackerH,,,,, -0.39187, 1.91103, 3.83599, 280.43069, 178.32806, 244.96368
1675281259086, I, FootR,,,,, -0.39187, 1.91103, 3.83599, 280.43069, 178.32806, 244.9637
1675281259086, I, Head,,,,, -0.39187, 1.91103, 3.83599, 280.43069, 178.32806, 244.96368
1675281259096, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259096, I, TrackerR,,,,, -0.38822, 1.91116, 3.83916, 280.03244, 175.28041, 245.3147
1675281259097, I, TrackerH,,,,, -0.38822, 1.91116, 3.83916, 280.03244, 175.28041, 245.31471
1675281259097, I, FootR,,,,, -0.38822, 1.91116, 3.83916, 280.03244, 175.28041, 245.3147
1675281259097, I, Head,,,,, -0.38822, 1.91116, 3.83916, 280.03244, 175.28041, 245.31471
1675281259107, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259108, I, TrackerR,,,,, -0.38478, 1.91144, 3.84225, 279.68167, 172.25432, 245.6756
1675281259108, I, TrackerH,,,,, -0.38478, 1.91144, 3.84225, 279.68167, 172.25432, 245.6756
1675281259108, I, FootR,,,,, -0.38478, 1.91144, 3.84225, 279.68167, 172.25432, 245.6756
1675281259108, I, Head,,,,, -0.38478, 1.91144, 3.84225, 279.68167, 172.25432, 245.6756
1675281259118, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259119, I, TrackerR,,,,, -0.38106, 1.91135, 3.84548, 279.48929, 169.01781, 246.4319
1675281259119, I, TrackerH,,,,, -0.38106, 1.91135, 3.84548, 279.48929, 169.01781, 246.4319
1675281259119, I, FootR,,,,, -0.38106, 1.91135, 3.84548, 279.48929, 169.01781, 246.4319
1675281259119, I, Head,,,,, -0.38106, 1.91135, 3.84548, 279.48929, 169.01781, 246.4319
1675281259129, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259130, I, TrackerR,,,,, -0.37725, 1.91127, 3.84812, 279.31119, 166.00049, 247.0478
1675281259130, I, TrackerH,,,,, -0.37725, 1.91127, 3.84812, 279.31119, 166.00049, 247.04779
1675281259130, I, FootR,,,,, -0.37725, 1.91127, 3.84812, 279.31119, 166.00049, 247.0478
1675281259130, I, Head,,,,, -0.37725, 1.91127, 3.84812, 279.31119, 166.00049, 247.04779
1675281259143, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259143, I, TrackerR,,,,, -0.37382, 1.91119, 3.85061, 279.15143, 163.39389, 247.4251
1675281259143, I, TrackerH,,,,, -0.37382, 1.91119, 3.85061, 279.15143, 163.39389, 247.42511
1675281259143, I, FootR,,,,, -0.37382, 1.91119, 3.85061, 279.15143, 163.39389, 247.4251
1675281259143, I, Head,,,,, -0.37382, 1.91119, 3.85061, 279.15143, 163.39389, 247.42511
1675281259153, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259153, I, TrackerR,,,,, -0.37056, 1.91108, 3.85311, 278.95001, 160.67664, 247.93
1675281259154, I, TrackerH,,,,, -0.37056, 1.91108, 3.85311, 278.95001, 160.67664, 247.93004
1675281259154, I, FootR,,,,, -0.37056, 1.91108, 3.85311, 278.95001, 160.67664, 247.93
1675281259154, I, Head,,,,, -0.37056, 1.91108, 3.85311, 278.95001, 160.67664, 247.93004
1675281259163, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259163, I, TrackerR,,,,, -0.36679, 1.91171, 3.85566, 278.7807, 158.48143, 248.2776
1675281259163, I, TrackerH,,,,, -0.36679, 1.91171, 3.85566, 278.7807, 158.48143, 248.27759
1675281259163, I, FootR,,,,, -0.36679, 1.91171, 3.85566, 278.7807, 158.48143, 248.2776
1675281259163, I, Head,,,,, -0.36679, 1.91171, 3.85566, 278.7807, 158.48143, 248.27759
1675281259174, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259175, I, TrackerR,,,,, -0.36344, 1.91182, 3.858, 278.59073, 155.87717, 249.0675
1675281259175, I, TrackerH,,,,, -0.36344, 1.91182, 3.858, 278.59073, 155.87717, 249.06752
1675281259175, I, FootR,,,,, -0.36344, 1.91182, 3.858, 278.59073, 155.87717, 249.0675
1675281259175, I, Head,,,,, -0.36344, 1.91182, 3.858, 278.59073, 155.87717, 249.06752
1675281259186, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259186, I, TrackerR,,,,, -0.36029, 1.91191, 3.86014, 278.41339, 153.43019, 250.0801
1675281259186, I, TrackerH,,,,, -0.36029, 1.91191, 3.86014, 278.41339, 153.43019, 250.08014
1675281259187, I, FootR,,,,, -0.36029, 1.91191, 3.86014, 278.41339, 153.43019, 250.0801
1675281259187, I, Head,,,,, -0.36029, 1.91191, 3.86014, 278.41339, 153.43019, 250.08014
1675281259196, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259196, I, TrackerR,,,,, -0.35679, 1.91171, 3.86282, 278.27368, 150.90585, 251.1408
1675281259196, I, TrackerH,,,,, -0.35679, 1.91171, 3.86282, 278.27368, 150.90585, 251.14084
1675281259197, I, FootR,,,,, -0.35679, 1.91171, 3.86282, 278.27368, 150.90585, 251.1408
1675281259197, I, Head,,,,, -0.35679, 1.91171, 3.86282, 278.27368, 150.90585, 251.14084
1675281259207, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259207, I, TrackerR,,,,, -0.35355, 1.91184, 3.86471, 278.23071, 148.54236, 252.1145
1675281259208, I, TrackerH,,,,, -0.35355, 1.91184, 3.86471, 278.23071, 148.54236, 252.11447
1675281259208, I, FootR,,,,, -0.35355, 1.91184, 3.86471, 278.23071, 148.54236, 252.1145
1675281259208, I, Head,,,,, -0.35355, 1.91184, 3.86471, 278.23071, 148.54236, 252.11447
1675281259219, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259219, I, TrackerR,,,,, -0.34962, 1.91184, 3.86667, 278.11038, 145.95572, 253.1115
1675281259219, I, TrackerH,,,,, -0.34962, 1.91184, 3.86667, 278.11038, 145.95572, 253.11145
1675281259220, I, FootR,,,,, -0.34962, 1.91184, 3.86667, 278.11038, 145.95572, 253.1115
1675281259220, I, Head,,,,, -0.34962, 1.91184, 3.86667, 278.11038, 145.95572, 253.11145
1675281259230, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259230, I, TrackerR,,,,, -0.34605, 1.91166, 3.86838, 278.10965, 143.34167, 254.4249
1675281259230, I, TrackerH,,,,, -0.34605, 1.91166, 3.86838, 278.10965, 143.34167, 254.4249
1675281259230, I, FootR,,,,, -0.34605, 1.91166, 3.86838, 278.10965, 143.34167, 254.4249
1675281259230, I, Head,,,,, -0.34605, 1.91166, 3.86838, 278.10965, 143.34167, 254.4249
1675281259241, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259241, I, TrackerR,,,,, -0.34289, 1.91217, 3.87103, 278.03787, 140.65782, 255.7561
1675281259241, I, TrackerH,,,,, -0.34289, 1.91217, 3.87103, 278.03787, 140.65782, 255.7561
1675281259242, I, FootR,,,,, -0.34289, 1.91217, 3.87103, 278.03787, 140.65782, 255.7561
1675281259242, I, Head,,,,, -0.34289, 1.91217, 3.87103, 278.03787, 140.65782, 255.7561
1675281259254, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259255, I, TrackerR,,,,, -0.33915, 1.91305, 3.87295, 277.96942, 137.64377, 257.6483
1675281259255, I, TrackerH,,,,, -0.33915, 1.91305, 3.87295, 277.96942, 137.64377, 257.64825
1675281259255, I, FootR,,,,, -0.33915, 1.91305, 3.87295, 277.96942, 137.64377, 257.6483
1675281259255, I, Head,,,,, -0.33915, 1.91305, 3.87295, 277.96942, 137.64377, 257.64825
1675281259263, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259263, I, TrackerR,,,,, -0.33644, 1.9125, 3.87509, 277.88504, 134.63255, 259.486
1675281259263, I, TrackerH,,,,, -0.33644, 1.9125, 3.87509, 277.88504, 134.63255, 259.48602
1675281259263, I, FootR,,,,, -0.33644, 1.9125, 3.87509, 277.88504, 134.63255, 259.486
1675281259263, I, Head,,,,, -0.33644, 1.9125, 3.87509, 277.88504, 134.63255, 259.48602
1675281259274, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281259274, I, TrackerR,,,,, -0.33306, 1.91284, 3.87744, 277.7562, 131.49663, 261.5283
1675281259275, I, TrackerH,,,,, -0.33306, 1.91284, 3.87744, 277.7562, 131.49663, 261.52826
1675281259275, I, FootR,,,,, -0.33306, 1.91284, 3.87744, 277.7562, 131.49663, 261.5283
1675281259275, I, Head,,,,, -0.33306, 1.91284, 3.87744, 277.7562, 131.49663, 261.52826
1675281264307, E, Delay, leftfoot, RecordingBack,,,,,,,,
1675281264308, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264308, I, TrackerR,,,,, -0.09501, 1.88561, 3.70236, 280.14099, 110.6369, 260.1308
1675281264308, I, TrackerH,,,,, -0.09501, 1.88561, 3.70236, 280.14099, 110.6369, 260.13083
1675281264308, I, FootR,,,,, -0.09501, 1.88561, 3.70236, 280.14099, 110.6369, 260.1308
1675281264308, I, Head,,,,, -0.09501, 1.88561, 3.70236, 280.14099, 110.6369, 260.13083
1675281264317, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264317, I, TrackerR,,,,, -0.09453, 1.88297, 3.69433, 280.13635, 109.00139, 261.9625
1675281264317, I, TrackerH,,,,, -0.09453, 1.88297, 3.69433, 280.13635, 109.00139, 261.96252
1675281264317, I, FootR,,,,, -0.09453, 1.88297, 3.69433, 280.13635, 109.00139, 261.9625
1675281264317, I, Head,,,,, -0.09453, 1.88297, 3.69433, 280.13635, 109.00139, 261.96252
1675281264328, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264328, I, TrackerR,,,,, -0.09358, 1.88043, 3.68573, 280.14093, 107.10149, 264.0712
1675281264328, I, TrackerH,,,,, -0.09358, 1.88043, 3.68573, 280.14093, 107.10149, 264.07123
1675281264328, I, FootR,,,,, -0.09358, 1.88043, 3.68573, 280.14093, 107.10149, 264.0712
1675281264328, I, Head,,,,, -0.09358, 1.88043, 3.68573, 280.14093, 107.10149, 264.07123
1675281264339, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264339, I, TrackerR,,,,, -0.09314, 1.87752, 3.67715, 280.14075, 105.66229, 265.7297
1675281264340, I, TrackerH,,,,, -0.09314, 1.87752, 3.67715, 280.14075, 105.66229, 265.72968
1675281264340, I, FootR,,,,, -0.09314, 1.87752, 3.67715, 280.14075, 105.66229, 265.7297
1675281264340, I, Head,,,,, -0.09314, 1.87752, 3.67715, 280.14075, 105.66229, 265.72968
1675281264350, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264350, I, TrackerR,,,,, -0.09331, 1.87383, 3.66703, 280.2002, 104.71003, 266.8971
1675281264350, I, TrackerH,,,,, -0.09331, 1.87383, 3.66703, 280.2002, 104.71003, 266.89713
1675281264350, I, FootR,,,,, -0.09331, 1.87383, 3.66703, 280.2002, 104.71003, 266.8971
1675281264350, I, Head,,,,, -0.09331, 1.87383, 3.66703, 280.2002, 104.71003, 266.89713
1675281264361, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264361, I, TrackerR,,,,, -0.09337, 1.87112, 3.6571, 280.25232, 104.18935, 267.6139
1675281264362, I, TrackerH,,,,, -0.09337, 1.87112, 3.6571, 280.25232, 104.18935, 267.61389
1675281264362, I, FootR,,,,, -0.09337, 1.87112, 3.6571, 280.25232, 104.18935, 267.6139
1675281264362, I, Head,,,,, -0.09337, 1.87112, 3.6571, 280.25232, 104.18935, 267.61389
1675281264373, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264373, I, TrackerR,,,,, -0.09356, 1.8686, 3.64675, 280.29181, 104.12607, 267.8833
1675281264374, I, TrackerH,,,,, -0.09356, 1.8686, 3.64675, 280.29181, 104.12607, 267.88327
1675281264374, I, FootR,,,,, -0.09356, 1.8686, 3.64675, 280.29181, 104.12607, 267.8833
1675281264374, I, Head,,,,, -0.09356, 1.8686, 3.64675, 280.29181, 104.12607, 267.88327
1675281264383, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264383, I, TrackerR,,,,, -0.09401, 1.86533, 3.63635, 280.30359, 104.16821, 268.0468
1675281264384, I, TrackerH,,,,, -0.09401, 1.86533, 3.63635, 280.30359, 104.16821, 268.04681
1675281264384, I, FootR,,,,, -0.09401, 1.86533, 3.63635, 280.30359, 104.16821, 268.0468
1675281264384, I, Head,,,,, -0.09401, 1.86533, 3.63635, 280.30359, 104.16821, 268.04681
1675281264395, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264395, I, TrackerR,,,,, -0.09452, 1.86252, 3.62534, 280.29449, 105.07651, 267.3681
1675281264395, I, TrackerH,,,,, -0.09452, 1.86252, 3.62534, 280.29449, 105.07651, 267.3681
1675281264395, I, FootR,,,,, -0.09452, 1.86252, 3.62534, 280.29449, 105.07651, 267.3681
1675281264395, I, Head,,,,, -0.09452, 1.86252, 3.62534, 280.29449, 105.07651, 267.3681
1675281264407, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264407, I, TrackerR,,,,, -0.09506, 1.85913, 3.61377, 280.30792, 106.51444, 266.1363
1675281264407, I, TrackerH,,,,, -0.09506, 1.85913, 3.61377, 280.30792, 106.51444, 266.13632
1675281264408, I, FootR,,,,, -0.09506, 1.85913, 3.61377, 280.30792, 106.51444, 266.1363
1675281264408, I, Head,,,,, -0.09506, 1.85913, 3.61377, 280.30792, 106.51444, 266.13632
1675281264417, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264417, I, TrackerR,,,,, -0.09609, 1.85589, 3.6022, 280.3338, 108.34225, 264.5061
1675281264417, I, TrackerH,,,,, -0.09609, 1.85589, 3.6022, 280.3338, 108.34225, 264.5061
1675281264417, I, FootR,,,,, -0.09609, 1.85589, 3.6022, 280.3338, 108.34225, 264.5061
1675281264417, I, Head,,,,, -0.09609, 1.85589, 3.6022, 280.3338, 108.34225, 264.5061
1675281264429, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264429, I, TrackerR,,,,, -0.09684, 1.85324, 3.59079, 280.37207, 109.79189, 263.2719
1675281264429, I, TrackerH,,,,, -0.09684, 1.85324, 3.59079, 280.37207, 109.79189, 263.27188
1675281264429, I, FootR,,,,, -0.09684, 1.85324, 3.59079, 280.37207, 109.79189, 263.2719
1675281264429, I, Head,,,,, -0.09684, 1.85324, 3.59079, 280.37207, 109.79189, 263.27188
1675281264440, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264440, I, TrackerR,,,,, -0.09783, 1.8499, 3.57838, 280.41199, 111.68013, 261.5803
1675281264440, I, TrackerH,,,,, -0.09783, 1.8499, 3.57838, 280.41199, 111.68013, 261.58026
1675281264440, I, FootR,,,,, -0.09783, 1.8499, 3.57838, 280.41199, 111.68013, 261.5803
1675281264441, I, Head,,,,, -0.09783, 1.8499, 3.57838, 280.41199, 111.68013, 261.58026
1675281264453, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264453, I, TrackerR,,,,, -0.09926, 1.84726, 3.56601, 280.41455, 113.49242, 259.9778
1675281264453, I, TrackerH,,,,, -0.09926, 1.84726, 3.56601, 280.41455, 113.49242, 259.97778
1675281264453, I, FootR,,,,, -0.09926, 1.84726, 3.56601, 280.41455, 113.49242, 259.9778
1675281264454, I, Head,,,,, -0.09926, 1.84726, 3.56601, 280.41455, 113.49242, 259.97778
1675281264461, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264461, I, TrackerR,,,,, -0.10051, 1.84511, 3.55342, 280.37033, 115.11169, 258.524
1675281264462, I, TrackerH,,,,, -0.10051, 1.84511, 3.55342, 280.37033, 115.11169, 258.52402
1675281264462, I, FootR,,,,, -0.10051, 1.84511, 3.55342, 280.37033, 115.11169, 258.524
1675281264462, I, Head,,,,, -0.10051, 1.84511, 3.55342, 280.37033, 115.11169, 258.52402
1675281264473, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264473, I, TrackerR,,,,, -0.10244, 1.84275, 3.54108, 280.26495, 116.82915, 256.9517
1675281264474, I, TrackerH,,,,, -0.10244, 1.84275, 3.54108, 280.26495, 116.82915, 256.95166
1675281264474, I, FootR,,,,, -0.10244, 1.84275, 3.54108, 280.26495, 116.82915, 256.9517
1675281264474, I, Head,,,,, -0.10244, 1.84275, 3.54108, 280.26495, 116.82915, 256.95166
1675281264484, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264484, I, TrackerR,,,,, -0.10395, 1.84062, 3.52863, 280.14783, 118.2906, 255.6495
1675281264484, I, TrackerH,,,,, -0.10395, 1.84062, 3.52863, 280.14783, 118.2906, 255.64951
1675281264485, I, FootR,,,,, -0.10395, 1.84062, 3.52863, 280.14783, 118.2906, 255.6495
1675281264485, I, Head,,,,, -0.10395, 1.84062, 3.52863, 280.14783, 118.2906, 255.64951
1675281264496, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264496, I, TrackerR,,,,, -0.10604, 1.83849, 3.51592, 279.96921, 119.68763, 254.3645
1675281264496, I, TrackerH,,,,, -0.10604, 1.83849, 3.51592, 279.96921, 119.68763, 254.3645
1675281264496, I, FootR,,,,, -0.10604, 1.83849, 3.51592, 279.96921, 119.68763, 254.3645
1675281264497, I, Head,,,,, -0.10604, 1.83849, 3.51592, 279.96921, 119.68763, 254.3645
1675281264507, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264507, I, TrackerR,,,,, -0.10798, 1.83648, 3.50355, 279.7785, 121.00916, 253.1409
1675281264507, I, TrackerH,,,,, -0.10798, 1.83648, 3.50355, 279.7785, 121.00916, 253.14093
1675281264508, I, FootR,,,,, -0.10798, 1.83648, 3.50355, 279.7785, 121.00916, 253.1409
1675281264508, I, Head,,,,, -0.10798, 1.83648, 3.50355, 279.7785, 121.00916, 253.14093
1675281264520, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264520, I, TrackerR,,,,, -0.11045, 1.83481, 3.49076, 279.48511, 121.53719, 252.6589
1675281264521, I, TrackerH,,,,, -0.11045, 1.83481, 3.49076, 279.48511, 121.53719, 252.65886
1675281264521, I, FootR,,,,, -0.11045, 1.83481, 3.49076, 279.48511, 121.53719, 252.6589
1675281264521, I, Head,,,,, -0.11045, 1.83481, 3.49076, 279.48511, 121.53719, 252.65886
1675281264530, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264530, I, TrackerR,,,,, -0.11274, 1.83357, 3.47817, 279.23462, 121.69466, 252.5535
1675281264531, I, TrackerH,,,,, -0.11274, 1.83357, 3.47817, 279.23462, 121.69466, 252.55354
1675281264531, I, FootR,,,,, -0.11274, 1.83357, 3.47817, 279.23462, 121.69466, 252.5535
1675281264531, I, Head,,,,, -0.11274, 1.83357, 3.47817, 279.23462, 121.69466, 252.55354
1675281264541, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281264541, I, TrackerR,,,,, -0.1147, 1.83239, 3.4653, 278.94263, 121.52157, 252.7603
1675281264541, I, TrackerH,,,,, -0.1147, 1.83239, 3.4653, 278.94263, 121.52157, 252.76025
